X	Y	R	G	B
0.09	0.9	23	231	1
0.09	0.91	23	234	1
0.09	0.92	23	235	1
0.09	0.93	24	238	1
0.09	0.94	24	241	1
0.09	0.95	23	244	1
0.09	0.96	23	245	1
0.09	0.97	23	248	1
0.09	0.98	22	250	1
0.09	0.99	22	251	1
0.09	1.0	22	251	1
0.1	0.0	26	3	1
0.1	0.01	26	4	1
0.1	0.02	26	4	1
0.1	0.03	26	7	1
0.1	0.04	27	10	1
0.1	0.05	27	13	2
0.1	0.06	27	15	2
0.1	0.07	27	18	2
0.1	0.08	27	21	2
0.1	0.09	26	23	2
0.1	0.1	26	26	3
0.1	0.11	25	29	3
0.1	0.12	25	31	3
0.1	0.13	25	34	3
0.1	0.14	25	37	3
0.1	0.15	25	39	2
0.1	0.16	25	41	2
0.1	0.17	25	44	2
0.1	0.18	25	47	2
0.1	0.19	25	48	1
0.1	0.2	25	51	1
0.1	0.21	25	54	1
0.1	0.22	25	56	1
0.1	0.23	25	59	1
0.1	0.24	25	62	0
0.1	0.25	26	65	0
0.1	0.26	26	66	1
0.1	0.27	26	69	1
0.1	0.28	26	72	1
0.1	0.29	26	74	1
0.1	0.3	26	76	1
0.1	0.31	26	79	2
0.1	0.32	26	81	2
0.1	0.33	26	84	2
0.1	0.34	27	87	2
0.1	0.35	27	89	2
0.1	0.36	27	92	3
0.1	0.37	27	95	3
0.1	0.38	26	98	3
0.1	0.39	26	100	3
0.1	0.4	26	103	3
0.1	0.41	26	106	3
0.1	0.42	26	107	3
0.1	0.43	26	110	3
0.1	0.44	26	113	3
0.1	0.45	26	116	2
0.1	0.46	26	117	2
0.1	0.47	25	121	2
0.1	0.48	24	124	2
0.1	0.49	24	126	1
0.1	0.5	24	129	1
0.1	0.51	24	131	1
0.1	0.52	24	133	1
0.1	0.53	24	136	1
0.1	0.54	25	139	1
0.1	0.55	25	142	1
0.1	0.56	25	143	1
0.1	0.57	25	147	1
0.1	0.58	25	150	2
0.1	0.59	25	151	2
0.1	0.6	25	154	2
0.1	0.61	25	157	2
0.1	0.62	25	158	1
0.1	0.63	25	161	1
0.1	0.64	25	164	1
0.1	0.65	25	167	1
0.1	0.66	25	168	1
0.1	0.67	25	172	0
0.1	0.68	25	174	0
0.1	0.69	26	176	0
0.1	0.7	26	179	0
0.1	0.71	26	182	0
0.1	0.72	27	184	1
0.1	0.73	27	187	1
0.1	0.74	27	190	1
0.1	0.75	27	193	1
0.1	0.76	27	194	1
0.1	0.77	27	197	1
0.1	0.78	27	200	1
0.1	0.79	27	201	1
0.1	0.8	27	204	1
0.1	0.81	27	207	1
0.1	0.82	27	208	1
0.1	0.83	26	211	1
0.1	0.84	26	215	2
0.1	0.85	25	219	2
0.1	0.86	24	220	2
0.1	0.87	24	223	2
0.1	0.88	24	226	2
0.1	0.89	24	228	2
0.1	0.9	25	231	2
0.1	0.91	25	234	2
0.1	0.92	25	235	2
0.1	0.93	25	238	2
0.1	0.94	25	241	2
0.1	0.95	25	244	1
0.1	0.96	25	245	1
0.1	0.97	24	248	1
0.1	0.98	24	250	1
0.1	0.99	24	251	1
0.1	1.0	24	251	1
0.11	0.0	28	3	1
0.11	0.01	28	4	1
0.11	0.02	28	4	1
0.11	0.03	29	7	1
0.11	0.04	29	10	2
0.11	0.05	30	13	2
0.11	0.06	30	15	2
0.11	0.07	30	18	2
0.11	0.08	29	21	3
0.11	0.09	29	23	3
0.11	0.1	28	26	3
0.11	0.11	27	30	3
0.11	0.12	27	31	3
0.11	0.13	27	34	3
0.11	0.14	27	37	3
0.11	0.15	27	40	3
0.11	0.16	27	41	3
0.11	0.17	27	44	2
0.11	0.18	27	47	2
0.11	0.19	27	49	2
0.11	0.2	27	52	1
0.11	0.21	27	55	1
0.11	0.22	27	56	1
0.11	0.23	27	59	1
0.11	0.24	28	62	0
0.11	0.25	28	65	0
0.11	0.26	28	66	1
0.11	0.27	28	69	1
0.11	0.28	28	72	1
0.11	0.29	28	74	1
0.11	0.3	28	76	1
0.11	0.31	28	79	2
0.11	0.32	28	81	2
0.11	0.33	29	84	2
0.11	0.34	29	88	2
0.11	0.35	30	89	3
0.11	0.36	30	92	3
0.11	0.37	30	95	3
0.11	0.38	29	98	3
0.11	0.39	29	100	3
0.11	0.4	29	103	4
0.11	0.41	29	105	4
0.11	0.42	29	107	4
0.11	0.43	30	110	3
0.11	0.44	29	112	3
0.11	0.45	29	115	3
0.11	0.46	29	117	3
0.11	0.47	28	121	2
0.11	0.48	27	124	2
0.11	0.49	27	126	2
0.11	0.5	27	129	1
0.11	0.51	27	132	1
0.11	0.52	27	133	1
0.11	0.53	27	136	1
0.11	0.54	27	139	1
0.11	0.55	27	142	1
0.11	0.56	27	143	1
0.11	0.57	27	147	2
0.11	0.58	27	150	2
0.11	0.59	27	151	2
0.11	0.6	27	154	2
0.11	0.61	27	157	2
0.11	0.62	27	158	2
0.11	0.63	28	161	1
0.11	0.64	28	164	1
0.11	0.65	27	167	1
0.11	0.66	27	168	1
0.11	0.67	27	171	1
0.11	0.68	28	174	0
0.11	0.69	28	176	0
0.11	0.7	28	179	0
0.11	0.71	29	183	1
0.11	0.72	29	184	1
0.11	0.73	29	187	1
0.11	0.74	29	190	1
0.11	0.75	29	193	1
0.11	0.76	29	195	1
0.11	0.77	29	197	2
0.11	0.78	29	200	2
0.11	0.79	29	202	2
0.11	0.8	30	205	2
0.11	0.81	30	207	2
0.11	0.82	29	209	2
0.11	0.83	29	212	2
0.11	0.84	28	215	2
0.11	0.85	27	219	2
0.11	0.86	27	221	2
0.11	0.87	27	224	2
0.11	0.88	27	226	2
0.11	0.89	27	228	2
0.11	0.9	27	231	2
0.11	0.91	27	234	2
0.11	0.92	27	235	2
0.11	0.93	28	238	2
0.11	0.94	28	240	2
0.11	0.95	27	244	2
0.11	0.96	27	245	1
0.11	0.97	27	249	1
0.11	0.98	26	251	1
0.11	0.99	26	251	1
0.11	1.0	26	252	1
0.12	0.0	29	3	1
0.12	0.01	29	4	1
0.12	0.02	30	4	1
0.12	0.03	30	7	1
0.12	0.04	31	10	2
0.12	0.05	31	13	2
0.12	0.06	31	15	2
0.12	0.07	31	18	2
0.12	0.08	31	21	3
0.12	0.09	30	23	3
0.12	0.1	30	26	3
0.12	0.11	29	30	3
0.12	0.12	29	31	3
0.12	0.13	29	34	3
0.12	0.14	29	37	3
0.12	0.15	29	39	3
0.12	0.16	29	41	3
0.12	0.17	29	44	2
0.12	0.18	29	47	2
0.12	0.19	29	49	2
0.12	0.2	29	52	1
0.12	0.21	29	55	1
0.12	0.22	29	56	1
0.12	0.23	29	59	1
0.12	0.24	29	62	0
0.12	0.25	29	65	0
0.12	0.26	29	66	1
0.12	0.27	29	69	1
0.12	0.28	29	72	1
0.12	0.29	29	74	1
0.12	0.3	29	76	1
0.12	0.31	30	79	2
0.12	0.32	30	81	2
0.12	0.33	30	84	2
0.12	0.34	31	88	2
0.12	0.35	31	89	3
0.12	0.36	31	92	3
0.12	0.37	31	95	3
0.12	0.38	31	98	3
0.12	0.39	31	100	3
0.12	0.4	31	102	4
0.12	0.41	31	105	4
0.12	0.42	31	107	4
0.12	0.43	31	109	3
0.12	0.44	31	112	3
0.12	0.45	31	115	3
0.12	0.46	30	117	3
0.12	0.47	30	121	2
0.12	0.48	29	124	2
0.12	0.49	29	126	2
0.12	0.5	28	129	1
0.12	0.51	28	132	1
0.12	0.52	28	133	1
0.12	0.53	29	136	1
0.12	0.54	29	139	1
0.12	0.55	29	142	1
0.12	0.56	29	143	1
0.12	0.57	29	147	2
0.12	0.58	28	149	2
0.12	0.59	29	151	2
0.12	0.6	29	154	2
0.12	0.61	29	156	2
0.12	0.62	29	158	2
0.12	0.63	29	161	1
0.12	0.64	29	164	1
0.12	0.65	29	167	1
0.12	0.66	29	168	1
0.12	0.67	29	171	1
0.12	0.68	29	174	0
0.12	0.69	29	176	0
0.12	0.7	30	179	0
0.12	0.71	30	183	1
0.12	0.72	31	184	1
0.12	0.73	31	187	1
0.12	0.74	31	190	1
0.12	0.75	31	193	1
0.12	0.76	31	195	1
0.12	0.77	31	197	2
0.12	0.78	31	200	2
0.12	0.79	31	202	2
0.12	0.8	31	205	2
0.12	0.81	31	208	2
0.12	0.82	31	209	2
0.12	0.83	31	212	2
0.12	0.84	30	215	2
0.12	0.85	29	219	2
0.12	0.86	29	221	2
0.12	0.87	28	224	2
0.12	0.88	28	226	2
0.12	0.89	28	228	2
0.12	0.9	28	231	2
0.12	0.91	29	234	2
0.12	0.92	29	235	2
0.12	0.93	29	238	2
0.12	0.94	29	240	2
0.12	0.95	29	244	2
0.12	0.96	29	245	1
0.12	0.97	28	249	1
0.12	0.98	28	251	1
0.12	0.99	28	251	1
0.12	1.0	28	252	1
0.13	0.0	33	3	1
0.13	0.01	33	4	1
0.13	0.02	33	4	1
0.13	0.03	34	7	1
0.13	0.04	34	10	1
0.13	0.05	35	13	2
0.13	0.06	35	14	2
0.13	0.07	35	17	2
0.13	0.08	34	21	2
0.13	0.09	34	22	2
0.13	0.1	33	26	3
0.13	0.11	32	29	3
0.13	0.12	32	31	3
0.13	0.13	32	34	3
0.13	0.14	32	36	3
0.13	0.15	32	39	2
0.13	0.16	32	41	2
0.13	0.17	32	44	2
0.13	0.18	32	47	2
0.13	0.19	32	49	1
0.13	0.2	32	52	1
0.13	0.21	32	55	1
0.13	0.22	33	56	1
0.13	0.23	33	59	0
0.13	0.24	33	62	0
0.13	0.25	33	65	0
0.13	0.26	33	66	0
0.13	0.27	33	69	1
0.13	0.28	33	72	1
0.13	0.29	33	74	1
0.13	0.3	33	76	1
0.13	0.31	33	79	1
0.13	0.32	33	81	2
0.13	0.33	34	84	2
0.13	0.34	34	87	2
0.13	0.35	35	89	2
0.13	0.36	35	92	2
0.13	0.37	35	95	3
0.13	0.38	35	98	3
0.13	0.39	35	99	3
0.13	0.4	35	102	3
0.13	0.41	35	105	3
0.13	0.42	35	106	3
0.13	0.43	35	109	3
0.13	0.44	35	112	3
0.13	0.45	34	115	2
0.13	0.46	34	117	2
0.13	0.47	33	121	2
0.13	0.48	32	124	2
0.13	0.49	32	126	1
0.13	0.5	32	129	1
0.13	0.51	32	132	1
0.13	0.52	32	133	1
0.13	0.53	32	136	1
0.13	0.54	32	139	1
0.13	0.55	32	142	1
0.13	0.56	32	144	1
0.13	0.57	32	147	1
0.13	0.58	32	149	2
0.13	0.59	32	151	2
0.13	0.6	32	154	2
0.13	0.61	32	156	1
0.13	0.62	32	158	1
0.13	0.63	33	161	1
0.13	0.64	33	164	1
0.13	0.65	33	167	1
0.13	0.66	32	168	1
0.13	0.67	32	171	0
0.13	0.68	33	174	0
0.13	0.69	33	176	0
0.13	0.7	33	179	0
0.13	0.71	34	182	0
0.13	0.72	34	184	1
0.13	0.73	34	187	1
0.13	0.74	34	190	1
0.13	0.75	34	193	1
0.13	0.76	34	194	1
0.13	0.77	34	197	1
0.13	0.78	34	200	1
0.13	0.79	34	202	1
0.13	0.8	35	205	1
0.13	0.81	35	208	1
0.13	0.82	35	209	1
0.13	0.83	34	212	1
0.13	0.84	34	215	2
0.13	0.85	33	219	2
0.13	0.86	32	221	2
0.13	0.87	32	224	2
0.13	0.88	32	226	2
0.13	0.89	32	228	2
0.13	0.9	32	231	2
0.13	0.91	32	234	2
0.13	0.92	33	235	2
0.13	0.93	33	237	2
0.13	0.94	33	240	2
0.13	0.95	33	244	1
0.13	0.96	32	245	1
0.13	0.97	32	249	1
0.13	0.98	31	251	0
0.13	0.99	31	251	0
0.13	1.0	31	252	0
0.14	0.0	37	3	1
0.14	0.01	37	4	1
0.14	0.02	37	4	1
0.14	0.03	38	6	1
0.14	0.04	38	9	1
0.14	0.05	38	13	1
0.14	0.06	38	14	1
0.14	0.07	38	17	1
0.14	0.08	38	20	2
0.14	0.09	37	22	2
0.14	0.1	36	26	2
0.14	0.11	36	29	2
0.14	0.12	36	30	2
0.14	0.13	35	33	2
0.14	0.14	36	36	2
0.14	0.15	36	39	2
0.14	0.16	36	40	2
0.14	0.17	36	43	1
0.14	0.18	36	47	1
0.14	0.19	36	49	1
0.14	0.2	36	52	1
0.14	0.21	37	55	1
0.14	0.22	37	56	1
0.14	0.23	37	59	0
0.14	0.24	37	62	0
0.14	0.25	37	65	0
0.14	0.26	37	66	0
0.14	0.27	37	69	0
0.14	0.28	37	72	1
0.14	0.29	37	74	1
0.14	0.3	37	76	1
0.14	0.31	37	79	1
0.14	0.32	37	81	1
0.14	0.33	38	84	1
0.14	0.34	38	87	1
0.14	0.35	38	89	2
0.14	0.36	38	91	2
0.14	0.37	38	94	2
0.14	0.38	38	97	2
0.14	0.39	38	99	2
0.14	0.4	38	102	2
0.14	0.41	38	104	2
0.14	0.42	38	106	2
0.14	0.43	38	109	2
0.14	0.44	38	111	2
0.14	0.45	38	114	2
0.14	0.46	37	116	2
0.14	0.47	36	120	1
0.14	0.48	36	124	1
0.14	0.49	35	125	1
0.14	0.5	35	128	1
0.14	0.51	36	131	1
0.14	0.52	36	133	1
0.14	0.53	36	136	1
0.14	0.54	37	139	1
0.14	0.55	37	142	1
0.14	0.56	36	144	1
0.14	0.57	36	147	1
0.14	0.58	36	149	1
0.14	0.59	36	151	1
0.14	0.6	36	153	1
0.14	0.61	37	156	1
0.14	0.62	37	158	1
0.14	0.63	37	161	1
0.14	0.64	37	164	1
0.14	0.65	37	167	1
0.14	0.66	37	168	1
0.14	0.67	37	171	0
0.14	0.68	37	174	0
0.14	0.69	37	176	0
0.14	0.7	37	179	0
0.14	0.71	38	182	0
0.14	0.72	38	184	0
0.14	0.73	38	186	1
0.14	0.74	38	189	1
0.14	0.75	38	192	1
0.14	0.76	38	194	1
0.14	0.77	38	197	1
0.14	0.78	38	200	1
0.14	0.79	38	201	1
0.14	0.8	39	204	1
0.14	0.81	39	208	1
0.14	0.82	39	209	1
0.14	0.83	39	212	1
0.14	0.84	38	215	1
0.14	0.85	37	219	1
0.14	0.86	37	221	1
0.14	0.87	36	224	2
0.14	0.88	36	226	2
0.14	0.89	36	228	2
0.14	0.9	36	231	1
0.14	0.91	37	234	1
0.14	0.92	37	235	1
0.14	0.93	37	237	1
0.14	0.94	37	240	1
0.14	0.95	37	244	1
0.14	0.96	36	245	1
0.14	0.97	36	249	1
0.14	0.98	35	251	0
0.14	0.99	35	251	0
0.14	1.0	35	252	0
0.15	0.0	41	3	0
0.15	0.01	41	4	0
0.15	0.02	41	4	0
0.15	0.03	42	7	1
0.15	0.04	42	9	1
0.15	0.05	42	12	1
0.15	0.06	42	14	1
0.15	0.07	42	17	1
0.15	0.08	41	20	1
0.15	0.09	41	22	1
0.15	0.1	40	25	1
0.15	0.11	39	28	1
0.15	0.12	39	30	1
0.15	0.13	39	33	1
0.15	0.14	39	36	1
0.15	0.15	39	38	1
0.15	0.16	39	40	1
0.15	0.17	40	43	1
0.15	0.18	40	46	1
0.15	0.19	40	48	1
0.15	0.2	40	52	1
0.15	0.21	41	55	1
0.15	0.22	41	56	0
0.15	0.23	41	59	0
0.15	0.24	41	62	0
0.15	0.25	41	65	0
0.15	0.26	41	66	0
0.15	0.27	41	69	0
0.15	0.28	41	72	1
0.15	0.29	41	74	1
0.15	0.3	41	76	1
0.15	0.31	41	79	1
0.15	0.32	41	81	1
0.15	0.33	41	84	1
0.15	0.34	42	87	1
0.15	0.35	42	88	1
0.15	0.36	42	91	1
0.15	0.37	42	94	1
0.15	0.38	41	97	1
0.15	0.39	41	98	1
0.15	0.4	41	101	1
0.15	0.41	42	104	1
0.15	0.42	42	105	1
0.15	0.43	42	108	1
0.15	0.44	42	111	1
0.15	0.45	41	114	1
0.15	0.46	41	116	1
0.15	0.47	40	120	1
0.15	0.48	39	123	1
0.15	0.49	39	125	1
0.15	0.5	39	128	0
0.15	0.51	39	131	0
0.15	0.52	40	133	0
0.15	0.53	40	136	0
0.15	0.54	40	139	0
0.15	0.55	41	142	0
0.15	0.56	40	144	0
0.15	0.57	40	146	1
0.15	0.58	40	149	1
0.15	0.59	40	151	1
0.15	0.6	40	153	1
0.15	0.61	41	156	1
0.15	0.62	41	158	1
0.15	0.63	41	161	1
0.15	0.64	41	163	1
0.15	0.65	41	167	0
0.15	0.66	41	168	0
0.15	0.67	41	171	0
0.15	0.68	41	174	0
0.15	0.69	41	176	0
0.15	0.7	41	179	0
0.15	0.71	41	182	0
0.15	0.72	41	183	0
0.15	0.73	41	186	0
0.15	0.74	41	189	1
0.15	0.75	41	192	1
0.15	0.76	41	193	1
0.15	0.77	41	196	1
0.15	0.78	42	199	1
0.15	0.79	42	201	1
0.15	0.8	42	204	1
0.15	0.81	43	208	1
0.15	0.82	43	209	1
0.15	0.83	43	212	1
0.15	0.84	42	215	1
0.15	0.85	41	219	1
0.15	0.86	41	221	1
0.15	0.87	40	224	1
0.15	0.88	40	226	1
0.15	0.89	40	228	1
0.15	0.9	40	231	1
0.15	0.91	41	233	1
0.15	0.92	41	235	1
0.15	0.93	41	237	1
0.15	0.94	41	240	1
0.15	0.95	41	244	1
0.15	0.96	40	245	1
0.15	0.97	40	249	0
0.15	0.98	40	251	0
0.15	0.99	39	251	0
0.15	1.0	39	252	0
0.16	0.0	43	3	0
0.16	0.01	43	4	0
0.16	0.02	43	5	0
0.16	0.03	43	7	0
0.16	0.04	44	9	1
0.16	0.05	44	12	1
0.16	0.06	44	14	1
0.16	0.07	43	17	1
0.16	0.08	43	20	1
0.16	0.09	42	22	1
0.16	0.1	41	25	1
0.16	0.11	41	28	1
0.16	0.12	41	30	1
0.16	0.13	41	33	1
0.16	0.14	41	35	1
0.16	0.15	41	38	1
0.16	0.16	41	40	1
0.16	0.17	41	43	1
0.16	0.18	42	46	1
0.16	0.19	42	48	1
0.16	0.2	42	52	1
0.16	0.21	42	55	1
0.16	0.22	42	56	1
0.16	0.23	43	59	1
0.16	0.24	43	62	0
0.16	0.25	43	65	0
0.16	0.26	43	66	0
0.16	0.27	43	69	1
0.16	0.28	43	72	1
0.16	0.29	43	74	1
0.16	0.3	43	77	1
0.16	0.31	43	79	1
0.16	0.32	43	81	1
0.16	0.33	43	84	1
0.16	0.34	43	87	1
0.16	0.35	43	88	1
0.16	0.36	43	91	1
0.16	0.37	43	94	1
0.16	0.38	43	97	1
0.16	0.39	43	98	1
0.16	0.4	43	101	1
0.16	0.41	43	104	1
0.16	0.42	43	105	1
0.16	0.43	43	108	1
0.16	0.44	43	111	1
0.16	0.45	43	114	1
0.16	0.46	42	116	1
0.16	0.47	42	120	1
0.16	0.48	41	123	1
0.16	0.49	41	125	0
0.16	0.5	41	128	0
0.16	0.51	41	131	0
0.16	0.52	41	133	0
0.16	0.53	42	136	0
0.16	0.54	42	139	0
0.16	0.55	42	142	0
0.16	0.56	42	144	0
0.16	0.57	42	146	0
0.16	0.58	42	149	0
0.16	0.59	42	151	1
0.16	0.6	42	153	1
0.16	0.61	42	156	0
0.16	0.62	42	158	0
0.16	0.63	43	161	0
0.16	0.64	43	163	0
0.16	0.65	43	167	0
0.16	0.66	42	168	0
0.16	0.67	42	172	0
0.16	0.68	42	174	1
0.16	0.69	42	176	1
0.16	0.7	43	179	1
0.16	0.71	43	182	1
0.16	0.72	43	183	1
0.16	0.73	43	186	1
0.16	0.74	43	189	1
0.16	0.75	43	192	1
0.16	0.76	43	193	1
0.16	0.77	43	196	0
0.16	0.78	43	199	0
0.16	0.79	43	201	0
0.16	0.8	44	204	0
0.16	0.81	44	207	0
0.16	0.82	45	209	0
0.16	0.83	44	212	1
0.16	0.84	44	215	1
0.16	0.85	43	219	1
0.16	0.86	42	221	1
0.16	0.87	42	224	1
0.16	0.88	42	226	1
0.16	0.89	42	228	1
0.16	0.9	42	231	1
0.16	0.91	42	233	1
0.16	0.92	42	235	1
0.16	0.93	43	237	1
0.16	0.94	43	240	1
0.16	0.95	43	244	1
0.16	0.96	42	246	1
0.16	0.97	42	249	0
0.16	0.98	41	251	0
0.16	0.99	41	251	0
0.16	1.0	41	252	0
0.17	0.0	46	4	1
0.17	0.01	46	4	1
0.17	0.02	46	5	1
0.17	0.03	46	7	1
0.17	0.04	46	10	1
0.17	0.05	47	12	1
0.17	0.06	47	14	1
0.17	0.07	46	17	1
0.17	0.08	46	20	1
0.17	0.09	45	22	1
0.17	0.1	44	25	1
0.17	0.11	44	28	1
0.17	0.12	44	30	1
0.17	0.13	43	33	1
0.17	0.14	44	36	1
0.17	0.15	44	38	1
0.17	0.16	44	40	1
0.17	0.17	44	43	1
0.17	0.18	44	46	1
0.17	0.19	44	48	1
0.17	0.2	45	52	1
0.17	0.21	45	55	1
0.17	0.22	45	56	1
0.17	0.23	45	59	1
0.17	0.24	45	62	1
0.17	0.25	46	65	1
0.17	0.26	46	66	1
0.17	0.27	46	69	1
0.17	0.28	46	72	1
0.17	0.29	46	74	1
0.17	0.3	46	77	1
0.17	0.31	46	80	1
0.17	0.32	46	81	1
0.17	0.33	46	84	1
0.17	0.34	46	87	1
0.17	0.35	46	88	1
0.17	0.36	46	91	1
0.17	0.37	46	94	1
0.17	0.38	46	97	1
0.17	0.39	46	98	1
0.17	0.4	46	101	1
0.17	0.41	46	104	1
0.17	0.42	46	105	1
0.17	0.43	46	108	1
0.17	0.44	46	111	1
0.17	0.45	46	114	1
0.17	0.46	45	116	1
0.17	0.47	44	120	1
0.17	0.48	44	123	0
0.17	0.49	44	125	0
0.17	0.5	44	128	0
0.17	0.51	44	131	0
0.17	0.52	44	133	0
0.17	0.53	45	136	0
0.17	0.54	45	139	0
0.17	0.55	45	142	0
0.17	0.56	45	144	0
0.17	0.57	45	146	0
0.17	0.58	45	149	0
0.17	0.59	45	151	0
0.17	0.6	45	153	0
0.17	0.61	45	156	0
0.17	0.62	45	158	0
0.17	0.63	45	161	0
0.17	0.64	45	163	0
0.17	0.65	45	167	1
0.17	0.66	45	168	1
0.17	0.67	45	172	1
0.17	0.68	45	175	1
0.17	0.69	45	176	1
0.17	0.7	46	179	1
0.17	0.71	46	182	1
0.17	0.72	46	183	1
0.17	0.73	46	186	1
0.17	0.74	46	189	1
0.17	0.75	46	192	1
0.17	0.76	46	193	1
0.17	0.77	46	196	0
0.17	0.78	46	199	0
0.17	0.79	46	201	0
0.17	0.8	47	204	0
0.17	0.81	47	207	0
0.17	0.82	47	209	0
0.17	0.83	47	212	0
0.17	0.84	46	215	0
0.17	0.85	45	219	1
0.17	0.86	45	221	1
0.17	0.87	45	224	1
0.17	0.88	44	226	1
0.17	0.89	44	228	1
0.17	0.9	45	231	1
0.17	0.91	45	233	1
0.17	0.92	45	235	1
0.17	0.93	45	238	1
0.17	0.94	46	241	1
0.17	0.95	45	244	1
0.17	0.96	45	246	1
0.17	0.97	45	249	0
0.17	0.98	44	251	0
0.17	0.99	44	252	0
0.17	1.0	44	252	0
0.18	0.0	48	4	1
0.18	0.01	48	5	1
0.18	0.02	48	5	1
0.18	0.03	49	7	1
0.18	0.04	49	10	1
0.18	0.05	49	13	1
0.18	0.06	49	14	1
0.18	0.07	49	17	1
0.18	0.08	48	20	1
0.18	0.09	48	22	1
0.18	0.1	47	26	1
0.18	0.11	46	29	1
0.18	0.12	46	30	1
0.18	0.13	46	33	1
0.18	0.14	46	36	1
0.18	0.15	46	39	1
0.18	0.16	46	40	1
0.18	0.17	46	43	1
0.18	0.18	46	46	1
0.18	0.19	46	48	1
0.18	0.2	47	52	2
0.18	0.21	47	55	2
0.18	0.22	47	56	2
0.18	0.23	47	59	2
0.18	0.24	47	62	2
0.18	0.25	48	64	1
0.18	0.26	48	66	1
0.18	0.27	48	69	1
0.18	0.28	48	72	1
0.18	0.29	48	74	1
0.18	0.3	48	77	1
0.18	0.31	48	80	1
0.18	0.32	48	82	1
0.18	0.33	48	84	1
0.18	0.34	49	87	1
0.18	0.35	49	89	1
0.18	0.36	49	91	1
0.18	0.37	48	94	1
0.18	0.38	48	97	1
0.18	0.39	48	99	2
0.18	0.4	48	101	2
0.18	0.41	48	104	2
0.18	0.42	48	106	2
0.18	0.43	49	109	1
0.18	0.44	48	111	1
0.18	0.45	48	114	1
0.18	0.46	48	116	1
0.18	0.47	47	120	1
0.18	0.48	46	124	0
0.18	0.49	46	125	0
0.18	0.5	46	128	0
0.18	0.51	46	131	0
0.18	0.52	46	133	0
0.18	0.53	46	136	0
0.18	0.54	47	139	0
0.18	0.55	47	142	0
0.18	0.56	47	144	0
0.18	0.57	47	146	0
0.18	0.58	47	149	0
0.18	0.59	47	151	0
0.18	0.6	47	153	0
0.18	0.61	47	156	0
0.18	0.62	47	158	0
0.18	0.63	47	161	0
0.18	0.64	47	163	1
0.18	0.65	47	167	1
0.18	0.66	47	169	1
0.18	0.67	48	172	1
0.18	0.68	48	175	2
0.18	0.69	48	176	2
0.18	0.7	48	179	2
0.18	0.71	48	182	2
0.18	0.72	48	183	2
0.18	0.73	48	186	1
0.18	0.74	48	189	1
0.18	0.75	48	192	1
0.18	0.76	48	194	1
0.18	0.77	48	197	1
0.18	0.78	48	200	0
0.18	0.79	49	201	0
0.18	0.8	49	204	0
0.18	0.81	49	208	0
0.18	0.82	49	209	0
0.18	0.83	49	212	0
0.18	0.84	48	215	0
0.18	0.85	47	219	1
0.18	0.86	47	221	1
0.18	0.87	46	224	1
0.18	0.88	46	226	1
0.18	0.89	46	228	1
0.18	0.9	47	231	1
0.18	0.91	47	233	1
0.18	0.92	47	235	1
0.18	0.93	47	238	1
0.18	0.94	48	241	1
0.18	0.95	48	244	1
0.18	0.96	47	246	1
0.18	0.97	47	249	1
0.18	0.98	47	251	0
0.18	0.99	47	252	0
0.18	1.0	47	252	0
0.19	0.0	49	4	1
0.19	0.01	49	5	1
0.19	0.02	49	6	1
0.19	0.03	50	8	1
0.19	0.04	50	10	1
0.19	0.05	50	13	1
0.19	0.06	50	14	1
0.19	0.07	50	17	1
0.19	0.08	49	20	1
0.19	0.09	49	22	1
0.19	0.1	48	26	1
0.19	0.11	47	29	1
0.19	0.12	47	30	1
0.19	0.13	47	33	1
0.19	0.14	47	36	1
0.19	0.15	47	39	1
0.19	0.16	47	40	1
0.19	0.17	47	43	2
0.19	0.18	47	47	2
0.19	0.19	47	48	2
0.19	0.2	48	52	2
0.19	0.21	48	55	2
0.19	0.22	48	56	2
0.19	0.23	48	59	2
0.19	0.24	48	62	2
0.19	0.25	48	64	2
0.19	0.26	48	66	2
0.19	0.27	49	69	2
0.19	0.28	49	73	2
0.19	0.29	49	74	2
0.19	0.3	49	77	1
0.19	0.31	49	80	1
0.19	0.32	49	82	1
0.19	0.33	49	85	1
0.19	0.34	50	87	1
0.19	0.35	50	89	1
0.19	0.36	50	92	1
0.19	0.37	50	94	2
0.19	0.38	49	97	2
0.19	0.39	49	99	2
0.19	0.4	49	102	2
0.19	0.41	49	104	2
0.19	0.42	50	106	2
0.19	0.43	50	109	2
0.19	0.44	49	112	2
0.19	0.45	49	115	1
0.19	0.46	49	116	1
0.19	0.47	48	120	1
0.19	0.48	47	124	0
0.19	0.49	47	126	0
0.19	0.5	47	129	0
0.19	0.51	47	132	0
0.19	0.52	47	133	0
0.19	0.53	47	136	0
0.19	0.54	48	139	0
0.19	0.55	48	142	0
0.19	0.56	48	144	0
0.19	0.57	47	146	0
0.19	0.58	47	149	0
0.19	0.59	47	151	0
0.19	0.6	48	153	0
0.19	0.61	48	156	0
0.19	0.62	48	158	0
0.19	0.63	48	161	0
0.19	0.64	48	163	1
0.19	0.65	48	167	1
0.19	0.66	48	169	1
0.19	0.67	49	172	2
0.19	0.68	49	175	2
0.19	0.69	49	176	2
0.19	0.7	49	179	2
0.19	0.71	49	182	2
0.19	0.72	49	183	2
0.19	0.73	49	186	2
0.19	0.74	49	189	1
0.19	0.75	49	192	1
0.19	0.76	49	194	1
0.19	0.77	49	197	1
0.19	0.78	49	200	0
